value	id	channel	patient_type	replicate	subject_group	patrep_id	cell_id	cluster
1.461204535	66	UqCRC2	Control	1	Control	C02R01	C02R01_0066	1
1.320018726	67	UqCRC2	Control	1	Control	C02R01	C02R01_0067	1
1.486972615	68	UqCRC2	Control	1	Control	C02R01	C02R01_0068	1
1.485111507	69	UqCRC2	Control	1	Control	C02R01	C02R01_0069	1
0.937388218	70	UqCRC2	Control	1	Control	C02R01	C02R01_0070	1
1.445154421	71	UqCRC2	Control	1	Control	C02R01	C02R01_0071	1
1.515740073	72	UqCRC2	Control	1	Control	C02R01	C02R01_0072	1
1.05067331	73	UqCRC2	Control	1	Control	C02R01	C02R01_0073	1
1.426648429	74	UqCRC2	Control	1	Control	C02R01	C02R01_0074	1
0.917992221	75	UqCRC2	Control	1	Control	C02R01	C02R01_0075	1
1.111942859	76	UqCRC2	Control	1	Control	C02R01	C02R01_0076	1
1.515332454	77	UqCRC2	Control	1	Control	C02R01	C02R01_0077	1
1.43560369	78	UqCRC2	Control	1	Control	C02R01	C02R01_0078	1
1.109195946	79	UqCRC2	Control	1	Control	C02R01	C02R01_0079	1
1.500347699	80	UqCRC2	Control	1	Control	C02R01	C02R01_0080	1
1.302133218	81	UqCRC2	Control	1	Control	C02R01	C02R01_0081	1
1.240878187	82	UqCRC2	Control	1	Control	C02R01	C02R01_0082	1
0.901142902	83	UqCRC2	Control	1	Control	C02R01	C02R01_0083	1
0.913037995	84	UqCRC2	Control	1	Control	C02R01	C02R01_0084	1
0.985313514	85	UqCRC2	Control	1	Control	C02R01	C02R01_0085	1
1.128540439	86	UqCRC2	Control	1	Control	C02R01	C02R01_0086	1
1.047421598	87	UqCRC2	Control	1	Control	C02R01	C02R01_0087	1
0.835116218	88	UqCRC2	Control	1	Control	C02R01	C02R01_0088	1
1.119335202	89	UqCRC2	Control	1	Control	C02R01	C02R01_0089	1
1.495318	90	UqCRC2	Control	1	Control	C02R01	C02R01_0090	1
1.507062757	91	UqCRC2	Control	1	Control	C02R01	C02R01_0091	1
1.434324494	92	UqCRC2	Control	1	Control	C02R01	C02R01_0092	1
1.03360706	93	UqCRC2	Control	1	Control	C02R01	C02R01_0093	1
1.333196845	94	UqCRC2	Control	1	Control	C02R01	C02R01_0094	1
1.471723595	95	UqCRC2	Control	1	Control	C02R01	C02R01_0095	1
1.409771992	96	UqCRC2	Control	1	Control	C02R01	C02R01_0096	1
1.011159563	97	UqCRC2	Control	1	Control	C02R01	C02R01_0097	1
1.41675622	98	UqCRC2	Control	1	Control	C02R01	C02R01_0098	1
1.453027219	99	UqCRC2	Control	1	Control	C02R01	C02R01_0099	1
1.044860788	100	UqCRC2	Control	1	Control	C02R01	C02R01_0100	1
1.208410089	101	UqCRC2	Control	1	Control	C02R01	C02R01_0101	1
1.342897596	102	UqCRC2	Control	1	Control	C02R01	C02R01_0102	1
1.548263342	103	UqCRC2	Control	1	Control	C02R01	C02R01_0103	1
1.44178317	104	UqCRC2	Control	1	Control	C02R01	C02R01_0104	1
1.010380224	105	UqCRC2	Control	1	Control	C02R01	C02R01_0105	1
1.597636622	106	UqCRC2	Control	1	Control	C02R01	C02R01_0106	1
1.446507727	107	UqCRC2	Control	1	Control	C02R01	C02R01_0107	1
0.988281554	108	UqCRC2	Control	1	Control	C02R01	C02R01_0108	1
1.547487896	109	UqCRC2	Control	1	Control	C02R01	C02R01_0109	1
1.466159544	110	UqCRC2	Control	1	Control	C02R01	C02R01_0110	1
0.945069659	111	UqCRC2	Control	1	Control	C02R01	C02R01_0111	1
1.493517894	112	UqCRC2	Control	1	Control	C02R01	C02R01_0112	1
1.408677423	113	UqCRC2	Control	1	Control	C02R01	C02R01_0113	1
1.51296178	114	UqCRC2	Control	1	Control	C02R01	C02R01_0114	1
1.637186794	115	UqCRC2	Control	1	Control	C02R01	C02R01_0115	1
1.606387588	116	UqCRC2	Control	1	Control	C02R01	C02R01_0116	1
1.581054458	117	UqCRC2	Control	1	Control	C02R01	C02R01_0117	1
1.428877959	118	UqCRC2	Control	1	Control	C02R01	C02R01_0118	1
1.510608158	119	UqCRC2	Control	1	Control	C02R01	C02R01_0119	1
0.916207851	120	UqCRC2	Control	1	Control	C02R01	C02R01_0120	1
1.057509737	121	UqCRC2	Control	1	Control	C02R01	C02R01_0121	1
1.703563345	122	UqCRC2	Control	1	Control	C02R01	C02R01_0122	1
1.413091262	123	UqCRC2	Control	1	Control	C02R01	C02R01_0123	1
1.536784647	124	UqCRC2	Control	1	Control	C02R01	C02R01_0124	1
1.126471093	125	UqCRC2	Control	1	Control	C02R01	C02R01_0125	1
1.425426288	126	UqCRC2	Control	1	Control	C02R01	C02R01_0126	1
1.430035921	127	UqCRC2	Control	1	Control	C02R01	C02R01_0127	1
1.738740102	128	UqCRC2	Control	1	Control	C02R01	C02R01_0128	1
1.323948802	129	UqCRC2	Control	1	Control	C02R01	C02R01_0129	1
1.471786004	130	UqCRC2	Control	1	Control	C02R01	C02R01_0130	1
0.13312355	1	Dystrophin	Control	1	Control	C02R01	C02R01_0001	1
0.134912592	2	Dystrophin	Control	1	Control	C02R01	C02R01_0002	1
0.15603082	3	Dystrophin	Control	1	Control	C02R01	C02R01_0003	1
0.137837415	4	Dystrophin	Control	1	Control	C02R01	C02R01_0004	1
0.126713339	5	Dystrophin	Control	1	Control	C02R01	C02R01_0005	1
0.136447444	6	Dystrophin	Control	1	Control	C02R01	C02R01_0006	1
0.131362627	7	Dystrophin	Control	1	Control	C02R01	C02R01_0007	1
0.138783291	8	Dystrophin	Control	1	Control	C02R01	C02R01_0008	1
0.112948061	9	Dystrophin	Control	1	Control	C02R01	C02R01_0009	1
0.135232309	10	Dystrophin	Control	1	Control	C02R01	C02R01_0010	1
0.128933542	11	Dystrophin	Control	1	Control	C02R01	C02R01_0011	1
0.126326959	12	Dystrophin	Control	1	Control	C02R01	C02R01_0012	1
0.14232712	13	Dystrophin	Control	1	Control	C02R01	C02R01_0013	1
0.139228099	14	Dystrophin	Control	1	Control	C02R01	C02R01_0014	1
0.114408353	15	Dystrophin	Control	1	Control	C02R01	C02R01_0015	1
0.144485756	16	Dystrophin	Control	1	Control	C02R01	C02R01_0016	1
0.140013874	17	Dystrophin	Control	1	Control	C02R01	C02R01_0017	1
0.125175405	18	Dystrophin	Control	1	Control	C02R01	C02R01_0018	1
0.142691588	19	Dystrophin	Control	1	Control	C02R01	C02R01_0019	1
0.135431494	20	Dystrophin	Control	1	Control	C02R01	C02R01_0020	1
0.147879974	21	Dystrophin	Control	1	Control	C02R01	C02R01_0021	1
0.175479563	22	Dystrophin	Control	1	Control	C02R01	C02R01_0022	1
0.144387358	23	Dystrophin	Control	1	Control	C02R01	C02R01_0023	1
0.127634939	24	Dystrophin	Control	1	Control	C02R01	C02R01_0024	1
0.12592612	25	Dystrophin	Control	1	Control	C02R01	C02R01_0025	1
0.122981003	26	Dystrophin	Control	1	Control	C02R01	C02R01_0026	1
0.126269658	27	Dystrophin	Control	1	Control	C02R01	C02R01_0027	1
0.116037713	28	Dystrophin	Control	1	Control	C02R01	C02R01_0028	1
0.161802667	29	Dystrophin	Control	1	Control	C02R01	C02R01_0029	1
0.151620167	30	Dystrophin	Control	1	Control	C02R01	C02R01_0030	1
0.150142337	31	Dystrophin	Control	1	Control	C02R01	C02R01_0031	1
0.115589641	32	Dystrophin	Control	1	Control	C02R01	C02R01_0032	1
0.127913028	33	Dystrophin	Control	1	Control	C02R01	C02R01_0033	1
0.152973885	34	Dystrophin	Control	1	Control	C02R01	C02R01_0034	1
0.133594279	35	Dystrophin	Control	1	Control	C02R01	C02R01_0035	1
0.12959217	36	Dystrophin	Control	1	Control	C02R01	C02R01_0036	1
0.118870118	37	Dystrophin	Control	1	Control	C02R01	C02R01_0037	1
0.15049012	38	Dystrophin	Control	1	Control	C02R01	C02R01_0038	1
0.14577753	39	Dystrophin	Control	1	Control	C02R01	C02R01_0039	1
0.138765793	40	Dystrophin	Control	1	Control	C02R01	C02R01_0040	1
0.132927281	41	Dystrophin	Control	1	Control	C02R01	C02R01_0041	1
0.108275001	42	Dystrophin	Control	1	Control	C02R01	C02R01_0042	1
0.138031838	43	Dystrophin	Control	1	Control	C02R01	C02R01_0043	1
0.126006446	44	Dystrophin	Control	1	Control	C02R01	C02R01_0044	1
0.152667174	45	Dystrophin	Control	1	Control	C02R01	C02R01_0045	1
0.143298591	46	Dystrophin	Control	1	Control	C02R01	C02R01_0046	1
0.144614769	47	Dystrophin	Control	1	Control	C02R01	C02R01_0047	1
0.121857968	48	Dystrophin	Control	1	Control	C02R01	C02R01_0048	1
0.129839411	49	Dystrophin	Control	1	Control	C02R01	C02R01_0049	1
0.10731635	50	Dystrophin	Control	1	Control	C02R01	C02R01_0050	1
0.118834128	51	Dystrophin	Control	1	Control	C02R01	C02R01_0051	1
0.116435557	52	Dystrophin	Control	1	Control	C02R01	C02R01_0052	1
0.128252696	53	Dystrophin	Control	1	Control	C02R01	C02R01_0053	1
0.147783989	54	Dystrophin	Control	1	Control	C02R01	C02R01_0054	1
0.129894497	55	Dystrophin	Control	1	Control	C02R01	C02R01_0055	1
0.125721033	56	Dystrophin	Control	1	Control	C02R01	C02R01_0056	1
0.151033076	57	Dystrophin	Control	1	Control	C02R01	C02R01_0057	1
0.147216914	58	Dystrophin	Control	1	Control	C02R01	C02R01_0058	1
0.10922246	59	Dystrophin	Control	1	Control	C02R01	C02R01_0059	1
0.141427952	60	Dystrophin	Control	1	Control	C02R01	C02R01_0060	1
0.137557445	61	Dystrophin	Control	1	Control	C02R01	C02R01_0061	1
0.133158045	62	Dystrophin	Control	1	Control	C02R01	C02R01_0062	1
0.125086575	63	Dystrophin	Control	1	Control	C02R01	C02R01_0063	1
0.129779782	64	Dystrophin	Control	1	Control	C02R01	C02R01_0064	1
0.127636379	65	Dystrophin	Control	1	Control	C02R01	C02R01_0065	1
0.134184091	66	Dystrophin	Control	1	Control	C02R01	C02R01_0066	1
0.140036928	67	Dystrophin	Control	1	Control	C02R01	C02R01_0067	1
0.159775708	68	Dystrophin	Control	1	Control	C02R01	C02R01_0068	1
0.147071901	69	Dystrophin	Control	1	Control	C02R01	C02R01_0069	1
0.135621485	70	Dystrophin	Control	1	Control	C02R01	C02R01_0070	1
0.120097285	71	Dystrophin	Control	1	Control	C02R01	C02R01_0071	1
0.106957458	72	Dystrophin	Control	1	Control	C02R01	C02R01_0072	1
0.130940509	73	Dystrophin	Control	1	Control	C02R01	C02R01_0073	1
0.10648558	74	Dystrophin	Control	1	Control	C02R01	C02R01_0074	1
0.131702112	75	Dystrophin	Control	1	Control	C02R01	C02R01_0075	1
0.140044517	76	Dystrophin	Control	1	Control	C02R01	C02R01_0076	1
0.139840631	77	Dystrophin	Control	1	Control	C02R01	C02R01_0077	1
0.137983252	78	Dystrophin	Control	1	Control	C02R01	C02R01_0078	1
0.122156702	79	Dystrophin	Control	1	Control	C02R01	C02R01_0079	1
0.151327068	80	Dystrophin	Control	1	Control	C02R01	C02R01_0080	1
0.143202608	81	Dystrophin	Control	1	Control	C02R01	C02R01_0081	1
0.138479306	82	Dystrophin	Control	1	Control	C02R01	C02R01_0082	1
0.149866039	83	Dystrophin	Control	1	Control	C02R01	C02R01_0083	1
0.139219164	84	Dystrophin	Control	1	Control	C02R01	C02R01_0084	1
0.152952323	85	Dystrophin	Control	1	Control	C02R01	C02R01_0085	1
0.135788355	86	Dystrophin	Control	1	Control	C02R01	C02R01_0086	1
0.139436532	87	Dystrophin	Control	1	Control	C02R01	C02R01_0087	1
0.104592653	88	Dystrophin	Control	1	Control	C02R01	C02R01_0088	1
0.163397456	89	Dystrophin	Control	1	Control	C02R01	C02R01_0089	1
0.140409027	90	Dystrophin	Control	1	Control	C02R01	C02R01_0090	1
0.137896505	91	Dystrophin	Control	1	Control	C02R01	C02R01_0091	1
0.142815549	92	Dystrophin	Control	1	Control	C02R01	C02R01_0092	1
0.125555972	93	Dystrophin	Control	1	Control	C02R01	C02R01_0093	1
0.121608605	94	Dystrophin	Control	1	Control	C02R01	C02R01_0094	1
0.132523245	95	Dystrophin	Control	1	Control	C02R01	C02R01_0095	1
0.136785842	96	Dystrophin	Control	1	Control	C02R01	C02R01_0096	1
0.119058574	97	Dystrophin	Control	1	Control	C02R01	C02R01_0097	1
0.133577429	98	Dystrophin	Control	1	Control	C02R01	C02R01_0098	1
0.122341345	99	Dystrophin	Control	1	Control	C02R01	C02R01_0099	1
0.13441414	100	Dystrophin	Control	1	Control	C02R01	C02R01_0100	1
0.110687175	101	Dystrophin	Control	1	Control	C02R01	C02R01_0101	1
0.116290326	102	Dystrophin	Control	1	Control	C02R01	C02R01_0102	1
0.138001461	103	Dystrophin	Control	1	Control	C02R01	C02R01_0103	1
0.124478762	104	Dystrophin	Control	1	Control	C02R01	C02R01_0104	1
0.163983351	105	Dystrophin	Control	1	Control	C02R01	C02R01_0105	1
0.120992714	106	Dystrophin	Control	1	Control	C02R01	C02R01_0106	1
0.147779957	107	Dystrophin	Control	1	Control	C02R01	C02R01_0107	1
0.141901134	108	Dystrophin	Control	1	Control	C02R01	C02R01_0108	1
0.140722236	109	Dystrophin	Control	1	Control	C02R01	C02R01_0109	1
0.123729433	110	Dystrophin	Control	1	Control	C02R01	C02R01_0110	1
0.117306514	111	Dystrophin	Control	1	Control	C02R01	C02R01_0111	1
0.132257399	112	Dystrophin	Control	1	Control	C02R01	C02R01_0112	1
0.121194563	113	Dystrophin	Control	1	Control	C02R01	C02R01_0113	1
0.132655266	114	Dystrophin	Control	1	Control	C02R01	C02R01_0114	1
0.155413303	115	Dystrophin	Control	1	Control	C02R01	C02R01_0115	1
0.139913927	116	Dystrophin	Control	1	Control	C02R01	C02R01_0116	1
0.120230679	117	Dystrophin	Control	1	Control	C02R01	C02R01_0117	1
0.130487268	118	Dystrophin	Control	1	Control	C02R01	C02R01_0118	1
0.140842663	119	Dystrophin	Control	1	Control	C02R01	C02R01_0119	1
0.16824349	120	Dystrophin	Control	1	Control	C02R01	C02R01_0120	1
0.138359707	121	Dystrophin	Control	1	Control	C02R01	C02R01_0121	1
0.133793807	122	Dystrophin	Control	1	Control	C02R01	C02R01_0122	1
0.136558499	123	Dystrophin	Control	1	Control	C02R01	C02R01_0123	1
0.113946291	124	Dystrophin	Control	1	Control	C02R01	C02R01_0124	1
0.152160206	125	Dystrophin	Control	1	Control	C02R01	C02R01_0125	1
0.119063067	126	Dystrophin	Control	1	Control	C02R01	C02R01_0126	1
0.130473027	127	Dystrophin	Control	1	Control	C02R01	C02R01_0127	1
0.155034544	128	Dystrophin	Control	1	Control	C02R01	C02R01_0128	1
0.146059618	129	Dystrophin	Control	1	Control	C02R01	C02R01_0129	1
0.109949071	130	Dystrophin	Control	1	Control	C02R01	C02R01_0130	1
0.177191323	1	DNA1	Control	1	Control	C02R01	C02R01_0001	1
0.019140159	2	DNA1	Control	1	Control	C02R01	C02R01_0002	1
0.052273144	3	DNA1	Control	1	Control	C02R01	C02R01_0003	1
0.076953208	4	DNA1	Control	1	Control	C02R01	C02R01_0004	1
0.071149322	5	DNA1	Control	1	Control	C02R01	C02R01_0005	1
0.059907436	6	DNA1	Control	1	Control	C02R01	C02R01_0006	1
0.086461973	7	DNA1	Control	1	Control	C02R01	C02R01_0007	1
0.049118118	8	DNA1	Control	1	Control	C02R01	C02R01_0008	1
0.0539832	9	DNA1	Control	1	Control	C02R01	C02R01_0009	1
0.057990955	10	DNA1	Control	1	Control	C02R01	C02R01_0010	1
0.04466564	11	DNA1	Control	1	Control	C02R01	C02R01_0011	1
0.063508834	12	DNA1	Control	1	Control	C02R01	C02R01_0012	1
0.074346107	13	DNA1	Control	1	Control	C02R01	C02R01_0013	1
0.060567175	14	DNA1	Control	1	Control	C02R01	C02R01_0014	1
0.043987691	15	DNA1	Control	1	Control	C02R01	C02R01_0015	1
0.056686641	16	DNA1	Control	1	Control	C02R01	C02R01_0016	1
0.064377628	17	DNA1	Control	1	Control	C02R01	C02R01_0017	1
0.058576714	18	DNA1	Control	1	Control	C02R01	C02R01_0018	1
0.082062449	19	DNA1	Control	1	Control	C02R01	C02R01_0019	1
0.054952921	20	DNA1	Control	1	Control	C02R01	C02R01_0020	1
0.067939524	21	DNA1	Control	1	Control	C02R01	C02R01_0021	1
0.071661102	22	DNA1	Control	1	Control	C02R01	C02R01_0022	1
0.045199438	23	DNA1	Control	1	Control	C02R01	C02R01_0023	1
0.063943998	24	DNA1	Control	1	Control	C02R01	C02R01_0024	1
0.150957926	25	DNA1	Control	1	Control	C02R01	C02R01_0025	1
0.075270309	26	DNA1	Control	1	Control	C02R01	C02R01_0026	1
0.0525682	27	DNA1	Control	1	Control	C02R01	C02R01_0027	1
0.053108837	28	DNA1	Control	1	Control	C02R01	C02R01_0028	1
0.088488541	29	DNA1	Control	1	Control	C02R01	C02R01_0029	1
0.068285092	30	DNA1	Control	1	Control	C02R01	C02R01_0030	1
0.069639783	31	DNA1	Control	1	Control	C02R01	C02R01_0031	1
0.055757716	32	DNA1	Control	1	Control	C02R01	C02R01_0032	1
0.098930352	33	DNA1	Control	1	Control	C02R01	C02R01_0033	1
0.06813824	34	DNA1	Control	1	Control	C02R01	C02R01_0034	1
0.061251528	35	DNA1	Control	1	Control	C02R01	C02R01_0035	1
0.052526704	36	DNA1	Control	1	Control	C02R01	C02R01_0036	1
0.096668596	37	DNA1	Control	1	Control	C02R01	C02R01_0037	1
0.047389459	38	DNA1	Control	1	Control	C02R01	C02R01_0038	1
0.062727245	39	DNA1	Control	1	Control	C02R01	C02R01_0039	1
0.059625711	40	DNA1	Control	1	Control	C02R01	C02R01_0040	1
0.057268377	41	DNA1	Control	1	Control	C02R01	C02R01_0041	1
0.049601112	42	DNA1	Control	1	Control	C02R01	C02R01_0042	1
0.080195843	43	DNA1	Control	1	Control	C02R01	C02R01_0043	1
0.066936819	44	DNA1	Control	1	Control	C02R01	C02R01_0044	1
0.0573604	45	DNA1	Control	1	Control	C02R01	C02R01_0045	1
0.068608254	46	DNA1	Control	1	Control	C02R01	C02R01_0046	1
0.047492841	47	DNA1	Control	1	Control	C02R01	C02R01_0047	1
0.065211696	48	DNA1	Control	1	Control	C02R01	C02R01_0048	1
0.051291154	49	DNA1	Control	1	Control	C02R01	C02R01_0049	1
0.056415974	50	DNA1	Control	1	Control	C02R01	C02R01_0050	1
0.073626084	51	DNA1	Control	1	Control	C02R01	C02R01_0051	1
0.058979701	52	DNA1	Control	1	Control	C02R01	C02R01_0052	1
0.065557464	53	DNA1	Control	1	Control	C02R01	C02R01_0053	1
0.060098141	54	DNA1	Control	1	Control	C02R01	C02R01_0054	1
0.058764324	55	DNA1	Control	1	Control	C02R01	C02R01_0055	1
0.056597534	56	DNA1	Control	1	Control	C02R01	C02R01_0056	1
0.082070624	57	DNA1	Control	1	Control	C02R01	C02R01_0057	1
0.062221983	58	DNA1	Control	1	Control	C02R01	C02R01_0058	1
0.058927451	59	DNA1	Control	1	Control	C02R01	C02R01_0059	1
0.080904771	60	DNA1	Control	1	Control	C02R01	C02R01_0060	1
0.05665406	61	DNA1	Control	1	Control	C02R01	C02R01_0061	1
0.079212008	62	DNA1	Control	1	Control	C02R01	C02R01_0062	1
0.053933271	63	DNA1	Control	1	Control	C02R01	C02R01_0063	1
0.072023155	64	DNA1	Control	1	Control	C02R01	C02R01_0064	1
0.070323435	65	DNA1	Control	1	Control	C02R01	C02R01_0065	1
0.07107832	66	DNA1	Control	1	Control	C02R01	C02R01_0066	1
0.050076058	67	DNA1	Control	1	Control	C02R01	C02R01_0067	1
0.061908186	68	DNA1	Control	1	Control	C02R01	C02R01_0068	1
0.098197025	69	DNA1	Control	1	Control	C02R01	C02R01_0069	1
0.08693359	70	DNA1	Control	1	Control	C02R01	C02R01_0070	1
0.07066698	71	DNA1	Control	1	Control	C02R01	C02R01_0071	1
0.063482533	72	DNA1	Control	1	Control	C02R01	C02R01_0072	1
0.068502224	73	DNA1	Control	1	Control	C02R01	C02R01_0073	1
0.050655183	74	DNA1	Control	1	Control	C02R01	C02R01_0074	1
0.05867519	75	DNA1	Control	1	Control	C02R01	C02R01_0075	1
0.067062399	76	DNA1	Control	1	Control	C02R01	C02R01_0076	1
0.067698537	77	DNA1	Control	1	Control	C02R01	C02R01_0077	1
0.043224485	78	DNA1	Control	1	Control	C02R01	C02R01_0078	1
0.064105588	79	DNA1	Control	1	Control	C02R01	C02R01_0079	1
0.058975484	80	DNA1	Control	1	Control	C02R01	C02R01_0080	1
0.078140118	81	DNA1	Control	1	Control	C02R01	C02R01_0081	1
0.054179319	82	DNA1	Control	1	Control	C02R01	C02R01_0082	1
0.057814698	83	DNA1	Control	1	Control	C02R01	C02R01_0083	1
0.057546434	84	DNA1	Control	1	Control	C02R01	C02R01_0084	1
0.090643596	85	DNA1	Control	1	Control	C02R01	C02R01_0085	1
0.062699563	86	DNA1	Control	1	Control	C02R01	C02R01_0086	1
0.062638317	87	DNA1	Control	1	Control	C02R01	C02R01_0087	1
0.112126031	88	DNA1	Control	1	Control	C02R01	C02R01_0088	1
0.062360377	89	DNA1	Control	1	Control	C02R01	C02R01_0089	1
0.06969472	90	DNA1	Control	1	Control	C02R01	C02R01_0090	1
0.084017138	91	DNA1	Control	1	Control	C02R01	C02R01_0091	1
0.063427309	92	DNA1	Control	1	Control	C02R01	C02R01_0092	1
0.056463135	93	DNA1	Control	1	Control	C02R01	C02R01_0093	1
0.047692241	94	DNA1	Control	1	Control	C02R01	C02R01_0094	1
0.068709026	95	DNA1	Control	1	Control	C02R01	C02R01_0095	1
0.063049471	96	DNA1	Control	1	Control	C02R01	C02R01_0096	1
0.040045651	97	DNA1	Control	1	Control	C02R01	C02R01_0097	1
0.080101313	98	DNA1	Control	1	Control	C02R01	C02R01_0098	1
0.068959554	99	DNA1	Control	1	Control	C02R01	C02R01_0099	1
0.073564566	100	DNA1	Control	1	Control	C02R01	C02R01_0100	1
0.078593968	101	DNA1	Control	1	Control	C02R01	C02R01_0101	1
0.06228627	102	DNA1	Control	1	Control	C02R01	C02R01_0102	1
0.084482074	103	DNA1	Control	1	Control	C02R01	C02R01_0103	1
0.073997574	104	DNA1	Control	1	Control	C02R01	C02R01_0104	1
0.047012387	105	DNA1	Control	1	Control	C02R01	C02R01_0105	1
0.099522155	106	DNA1	Control	1	Control	C02R01	C02R01_0106	1
0.063884831	107	DNA1	Control	1	Control	C02R01	C02R01_0107	1
0.072205249	108	DNA1	Control	1	Control	C02R01	C02R01_0108	1
0.053071458	109	DNA1	Control	1	Control	C02R01	C02R01_0109	1
0.074211694	110	DNA1	Control	1	Control	C02R01	C02R01_0110	1
0.061497493	111	DNA1	Control	1	Control	C02R01	C02R01_0111	1
0.058263701	112	DNA1	Control	1	Control	C02R01	C02R01_0112	1
0.061396418	113	DNA1	Control	1	Control	C02R01	C02R01_0113	1
0.04877059	114	DNA1	Control	1	Control	C02R01	C02R01_0114	1
0.058398753	115	DNA1	Control	1	Control	C02R01	C02R01_0115	1
0.050387359	116	DNA1	Control	1	Control	C02R01	C02R01_0116	1
0.051940332	117	DNA1	Control	1	Control	C02R01	C02R01_0117	1
0.065000019	118	DNA1	Control	1	Control	C02R01	C02R01_0118	1
0.06952761	119	DNA1	Control	1	Control	C02R01	C02R01_0119	1
0.07958193	120	DNA1	Control	1	Control	C02R01	C02R01_0120	1
0.059485072	121	DNA1	Control	1	Control	C02R01	C02R01_0121	1
0.056927523	122	DNA1	Control	1	Control	C02R01	C02R01_0122	1
0.050014121	123	DNA1	Control	1	Control	C02R01	C02R01_0123	1
0.050831683	124	DNA1	Control	1	Control	C02R01	C02R01_0124	1
0.06360681	125	DNA1	Control	1	Control	C02R01	C02R01_0125	1
0.058564596	126	DNA1	Control	1	Control	C02R01	C02R01_0126	1
0.046086437	127	DNA1	Control	1	Control	C02R01	C02R01_0127	1
0.077717696	128	DNA1	Control	1	Control	C02R01	C02R01_0128	1
0.048833984	129	DNA1	Control	1	Control	C02R01	C02R01_0129	1
0.046082836	130	DNA1	Control	1	Control	C02R01	C02R01_0130	1
0.218764455	1	DNA2	Control	1	Control	C02R01	C02R01_0001	1
0.046148136	2	DNA2	Control	1	Control	C02R01	C02R01_0002	1
0.077473519	3	DNA2	Control	1	Control	C02R01	C02R01_0003	1
0.095322702	4	DNA2	Control	1	Control	C02R01	C02R01_0004	1
0.1053008	5	DNA2	Control	1	Control	C02R01	C02R01_0005	1
0.119495286	6	DNA2	Control	1	Control	C02R01	C02R01_0006	1
0.143445888	7	DNA2	Control	1	Control	C02R01	C02R01_0007	1
0.060661484	8	DNA2	Control	1	Control	C02R01	C02R01_0008	1
0.071314118	9	DNA2	Control	1	Control	C02R01	C02R01_0009	1
0.085687378	10	DNA2	Control	1	Control	C02R01	C02R01_0010	1
0.072250107	11	DNA2	Control	1	Control	C02R01	C02R01_0011	1
0.093576312	12	DNA2	Control	1	Control	C02R01	C02R01_0012	1
0.109071209	13	DNA2	Control	1	Control	C02R01	C02R01_0013	1
0.092021271	14	DNA2	Control	1	Control	C02R01	C02R01_0014	1
0.056829156	15	DNA2	Control	1	Control	C02R01	C02R01_0015	1
0.08711738	16	DNA2	Control	1	Control	C02R01	C02R01_0016	1
0.098534175	17	DNA2	Control	1	Control	C02R01	C02R01_0017	1
0.098847336	18	DNA2	Control	1	Control	C02R01	C02R01_0018	1
0.126260361	19	DNA2	Control	1	Control	C02R01	C02R01_0019	1
0.083311542	20	DNA2	Control	1	Control	C02R01	C02R01_0020	1
0.105556258	21	DNA2	Control	1	Control	C02R01	C02R01_0021	1
0.098956708	22	DNA2	Control	1	Control	C02R01	C02R01_0022	1
0.068314078	23	DNA2	Control	1	Control	C02R01	C02R01_0023	1
0.099274576	24	DNA2	Control	1	Control	C02R01	C02R01_0024	1
0.185142783	25	DNA2	Control	1	Control	C02R01	C02R01_0025	1
0.109176941	26	DNA2	Control	1	Control	C02R01	C02R01_0026	1
0.074386186	27	DNA2	Control	1	Control	C02R01	C02R01_0027	1
0.072811812	28	DNA2	Control	1	Control	C02R01	C02R01_0028	1
0.114010093	29	DNA2	Control	1	Control	C02R01	C02R01_0029	1
0.106783401	30	DNA2	Control	1	Control	C02R01	C02R01_0030	1
0.099840219	31	DNA2	Control	1	Control	C02R01	C02R01_0031	1
0.079395938	32	DNA2	Control	1	Control	C02R01	C02R01_0032	1
0.139908233	33	DNA2	Control	1	Control	C02R01	C02R01_0033	1
0.100681864	34	DNA2	Control	1	Control	C02R01	C02R01_0034	1
0.084563383	35	DNA2	Control	1	Control	C02R01	C02R01_0035	1
0.080542136	36	DNA2	Control	1	Control	C02R01	C02R01_0036	1
0.152719186	37	DNA2	Control	1	Control	C02R01	C02R01_0037	1
0.073303124	38	DNA2	Control	1	Control	C02R01	C02R01_0038	1
0.112157041	39	DNA2	Control	1	Control	C02R01	C02R01_0039	1
0.094466732	40	DNA2	Control	1	Control	C02R01	C02R01_0040	1
